Ticker,Période_détail,Période,en XOF,Chiffre d'Affaires,Résultat d'Exploitation,Résultat Financier,Résultat des activités ordinaires,Résultat Hors Activités Ordinaires,Résultat Net,Total Bilan,Unnamed: 12,Produit net bancaire,Résultat Brut d'Exploitation,Coût du risque,Créances sur la clientèle,Dettes à l'égard de la clientèle,Résultat avant impôts,EBITDAal
STBC,An,2020,XOF,116185649538.0,4638985646.0,3944317353.0,8571980084.0,35000000.0,8542921197.0,28201228462.0,,,,,,,,
STBC,An,2019,XOF,94693057000.0,786600059.0,4485588860.0,5325895361.0,-84746.0,5290810615.0,29331556171.0,,,,,,,,
STBC,An,2018,XOF,76802068329.0,-1845120794.0,,-2275036461.0,15254237.0,-2294782224.0,21591993716.0,,,,,,,,
STBC,An,2017,XOF,67200676222.0,-3439795432.0,-1106349069.0,,0.0,-4581144501.0,28338404970.0,,,,,,,,
STBC,An,2016,XOF,59659204222.0,5520198745.0,-865483114.0,,4803388.0,2979331795.0,26223846616.0,,,,,,,,
STBC,An,2015,XOF,90972011304.0,15822962606.0,-2511103586.0,,11290384.0,9195626765.0,45517415680.0,,,,,,,,
STBC,S1,2024,XOF,92332736000.0,12670572000.0,263994000.0,,,9646161000.0,,,,,,,,12934566000.0,
STBC,S1,2023,XOF,80460072000.0,8134176000.0,263783000.0,,,6257686000.0,,,,,,,,8397959000.0,
STBC,S1,2022,XOF,72660556000.0,7221260000.0,1935834000.0,,,7271802000.0,,,,,,,,9157094000.0,
STBC,S1,2021,XOF,65522939000.0,4847611000.0,44286000.0,,,3724024000.0,,,,,,,,4891897000.0,
STBC,S1,2020,XOF,53139563000.0,1816952000.0,18200000.0,,,1835153000.0,,,,,,,,1835153000.0,
STBC,S1,2019,XOF,45368153000.0,1870504000.0,34865000.0,,,1880285000.0,,,,,,,,1905285000.0,
STBC,S1,2018,XOF,35993827000.0,-1359067000.0,-281452000.0,,,-1665519000.0,,,,,,,,-1640519000.0,
STBC,S1,2017,XOF,30413897000.0,-873749000.0,609392000.0,,,-281857000.0,,,,,,,,-264357000.0,
STBC,S1,2016,XOF,47890033000.0,7396535000.0,146220000.0,,,5660669000.0,,,,,,,,7547558000.0,
STBC,T1,2024,XOF,45603711000.0,5291394000.0,,,,3840367000.0,,,,,,,,,
STBC,T1,2023,XOF,38747080000.0,3458015000.0,,,,3098054000.0,,,,,,,,,
STBC,T1,2022,XOF,35055152000.0,3569196000.0,,,,3578331000.0,,,,,,,,,
STBC,T1,2021,XOF,32763978000.0,2551946000.0,,,,2559474000.0,,,,,,,,,
STBC,T1,2020,XOF,27403060000.0,942586000.0,,,,953823000.0,,,,,,,,,
STBC,T1,2019,XOF,22654373000.0,1059350000.0,,,,1079890000.0,,,,,,,,,
STBC,T1,2017,XOF,13716575000.0,-563909000.0,,,,-561339000.0,,,,,,,,,
STBC,T1,2016,XOF,23697149000.0,4967242000.0,,,,3767248000.0,,,,,,,,,
STBC,T3,2023,XOF,123554282000.0,11117980000.0,,,,8455950000.0,,,,,,,,,
STBC,T3,2022,XOF,111024669000.0,10343611000.0,,,,10434537000.0,,,,,,,,,
STBC,T4,2023,XOF,46425584000.0,5002097000.0,,,,5113828000.0,,,,,,,,,
STBC,T4,2022,XOF,40142271000.0,3020512000.0,,,,3064253000.0,,,,,,,,,
SVOC,An,2019,XOF,12079000000.0,-4968000000.0,444000000.0,-4524000000.0,29000000.0,-4496000000.0,23330000000.0,,,,,,,,
SVOC,An,2018,XOF,14289000000.0,-82000000.0,-694000000.0,-776000000.0,981000000.0,170000000.0,25410000000.0,,,,,,,,
SVOC,An,2017,XOF,12678000000.0,892000000.0,-1246000000.0,-354000000.0,-444000000.0,-836000000.0,17333000000.0,,,,,,,,
SVOC,An,2016,XOF,10216000000.0,-298000000.0,-330000000.0,-629000000.0,-25000000.0,-688000000.0,14693000000.0,,,,,,,,
SVOC,An,2015,XOF,11069000000.0,-878000000.0,-440000000.0,-1318000000.0,61000000.0,-1292000000.0,18892000000.0,,,,,,,,
SVOC,S1,2017,XOF,6475016790.0,538594151.0,323469252.0,862063403.0,,551421877.0,,,,,,,,,
SVOC,S1,2016,XOF,4974362903.0,-848548596.0,58088754.0,-790495842.0,,-817847329.0,,,,,,,,,
SVOC,T1,2020,XOF,2670590558.0,-1064502118.0,,,,6663820481.0,,,,,,,,,
SVOC,T1,2019,XOF,4271340161.0,-415879813.0,,,,-544333312.0,,,,,,,,,
TTLC,An,2024,XOF,621042000000.0,10491000000.0,2687000000.0,13178000000.0,-869000000.0,9374000000.0,191526000000.0,,,,,,,,
TTLC,An,2023,XOF,578922000000.0,12087000000.0,-54000000.0,12033000000.0,91000000.0,8709000000.0,167625000000.0,,,,,,,,
TTLC,An,2022,XOF,573130000000.0,16509000000.0,-401000000.0,16109000000.0,222000000.0,12279000000.0,159651000000.0,,,,,,,,
TTLC,An,2021,XOF,494433000000.0,16088000000.0,-310000000.0,15778000000.0,-288000000.0,11143000000.0,156297000000.0,,,,,,,,
TTLC,An,2020,XOF,416080000000.0,7982000000.0,1323000000.0,9305000000.0,551000000.0,7648000000.0,128146000000.0,,,,,,,,
TTLC,An,2019,XOF,453131000000.0,13479000000.0,-787000000.0,12692000000.0,952000000.0,10419000000.0,136630000000.0,,,,,,,,
TTLC,An,2018,XOF,425051000000.0,15097000000.0,-823000000.0,14274000000.0,1512000000.0,11523000000.0,141579000000.0,,,,,,,,
TTLC,An,2017,XOF,362203000000.0,15152000000.0,-566000000.0,14586000000.0,-55000000.0,10422000000.0,123059000000.0,,,,,,,,
TTLC,An,2016,XOF,334827000000.0,12775000000.0,-774000000.0,12001000000.0,186000000.0,8886000000.0,106898000000.0,,,,,,,,
TTLC,An,2015,XOF,324279000000.0,10683000000.0,-2423000000.0,8260000000.0,110000000.0,5415000000.0,99149000000.0,,,,,,,,
TTLC,S1,2024,XOF,319347000000.0,6785000000.0,744000000.0,7530000000.0,,6425000000.0,,,,,,,,,
TTLC,S1,2023,XOF,293793000000.0,6382000000.0,195000000.0,6577000000.0,,5003000000.0,,,,,,,,,
TTLC,S1,2022,XOF,277751000000.0,8808000000.0,-66000000.0,8742000000.0,,6559000000.0,,,,,,,,,
TTLC,S1,2021,XOF,249028000000.0,7786000000.0,-70000000.0,7716000000.0,,5566000000.0,,,,,,,,,
TTLC,S1,2020,XOF,201397000000.0,4374000000.0,-383000000.0,3990000000.0,,3063000000.0,,,,,,,,,
TTLC,S1,2019,XOF,227251000000.0,7780000000.0,-426000000.0,7354000000.0,,5616000000.0,,,,,,,,,
TTLC,S1,2018,XOF,208556000000.0,8453000000.0,-362000000.0,8091000000.0,,7025000000.0,,,,,,,,,
TTLC,S1,2017,XOF,175488000000.0,7146000000.0,-378000000.0,6768000000.0,,4766000000.0,,,,,,,,,
TTLC,S1,2016,XOF,164748000000.0,,,6092000000.0,,,,,,,,,,,
TTLC,T1,2024,XOF,157073000000.0,,,3458000000.0,,3178000000.0,,,,,,,,,
TTLC,T1,2023,XOF,153174000000.0,,,3274000000.0,,2674000000.0,,,,,,,,,
TTLC,T1,2022,XOF,133247000000.0,,,4102000000.0,,3092000000.0,,,,,,,,,
TTLC,T1,2021,XOF,113698000000.0,,,3224000000.0,,2291000000.0,,,,,,,,,
TTLC,T1,2020,XOF,114605000000.0,,,2295000000.0,,1666000000.0,,,,,,,,,
TTLC,T1,2019,XOF,107519000000.0,,,3276000000.0,,3077000000.0,,,,,,,,,
TTLC,T1,2016,XOF,82129000000.0,,,2452000000.0,,,,,,,,,,,
TTLC,T3,2024,XOF,464969000000.0,,,11776000000.0,,9334000000.0,,,,,,,,,
TTLC,T3,2023,XOF,430882000000.0,,,10571000000.0,,8402000000.0,,,,,,,,,
TTLC,T3,2022,XOF,419384000000.0,,,11971000000.0,,9149000000.0,,,,,,,,,
TTLC,T3,2021,XOF,366733000000.0,,,11798000000.0,,8643000000.0,,,,,,,,,
TTLC,T3,2020,XOF,308321000000.0,,,6856000000.0,,5589000000.0,,,,,,,,,
TTLC,T3,2019,XOF,333734000000.0,,,9019000000.0,,7485000000.0,,,,,,,,,
TTLC,T3,2018,XOF,312932000000.0,,,11895000000.0,,9788000000.0,,,,,,,,,
TTLC,T3,2017,XOF,263747000000.0,,,9327000000.0,,6593000000.0,,,,,,,,,
TTLS,An,2024,XOF,484944861000.0,7470764000.0,1854764000.0,9325529000.0,109568000.0,7090811000.0,201307697000.0,,,,,,,,
TTLS,An,2023,XOF,499194465000.0,6675751000.0,330285000.0,7006036000.0,-9049000.0,4222465000.0,203539373000.0,,,,,,,,
TTLS,An,2022,XOF,477813063000.0,11864241000.0,856937000.0,12721178000.0,3981000.0,8475035000.0,199056097000.0,,,,,,,,
TTLS,An,2021,XOF,395457753000.0,8256909000.0,-246621000.0,8010288000.0,-123402000.0,4692897000.0,140252436000.0,,,,,,,,
TTLS,An,2020,XOF,384493246000.0,10595916000.0,-1198915000.0,9397001000.0,205588000.0,6063978000.0,135478353000.0,,,,,,,,
TTLS,An,2019,XOF,448269120000.0,12247886000.0,-1952410000.0,10295476000.0,-248615000.0,5827011000.0,176667873000.0,,,,,,,,
TTLS,An,2018,XOF,382174558000.0,11052739000.0,-969856000.0,10082883000.0,-100677000.0,6342187000.0,141006569000.0,,,,,,,,
TTLS,An,2017,XOF,309648408000.0,7606367000.0,-870000000.0,6736367000.0,-40968000.0,4156435000.0,110904352000.0,,,,,,,,
TTLS,An,2016,XOF,293540998000.0,2118493000.0,-187859000.0,1930634000.0,-208785000.0,-48280000.0,108840096000.0,,,,,,,,
TTLS,An,2015,XOF,357211299000.0,4384414000.0,-202216000.0,4182198000.0,2270735000.0,3953008000.0,122126973000.0,,,,,,,,
TTLS,S1,2024,XOF,242881000000.0,3269000000.0,2048000000.0,5316000000.0,,3840000000.0,,,,,,,,,
TTLS,S1,2023,XOF,247469000000.0,6255000000.0,-1015000000.0,5240000000.0,,2924000000.0,,,,,,,,,
TTLS,S1,2022,XOF,231373000000.0,,,7320000000.0,,,,,,,,,,,
TTLS,S1,2021,XOF,183186000000.0,,,4318000000.0,,,,,,,,,,,
TTLS,S1,2020,XOF,197020000000.0,,,4265000000.0,,,,,,,,,,,
TTLS,S1,2019,XOF,216680000000.0,,,6085000000.0,,,,,,,,,,,
TTLS,S1,2018,XOF,184892000000.0,,,5407000000.0,,,,,,,,,,,
TTLS,S1,2017,XOF,152488000000.0,,,3015000000.0,,,,,,,,,,,
TTLS,S1,2016,XOF,154766000000.0,,,1262000000.0,,,,,,,,,,,
TTLS,T1,2024,XOF,126905000000.0,,,2315000000.0,,1627000000.0,,,,,,,,,
TTLS,T1,2023,XOF,124058000000.0,,,3115000000.0,,,,,,,,,,,
TTLS,T1,2022,XOF,103605000000.0,,,2529000000.0,,,,,,,,,,,
TTLS,T1,2021,XOF,87409000000.0,,,1875000000.0,,,,,,,,,,,
TTLS,T1,2020,XOF,116813000000.0,,,3769000000.0,,,,,,,,,,,
TTLS,T1,2017,XOF,75838000000.0,,,980000000.0,,,,,,,,,,,
TTLS,T1,2016,XOF,78221000000.0,,,-499000000.0,,,,,,,,,,,
TTLS,T3,2024,XOF,371263000000.0,,,8065000000.0,,5824000000.0,,,,,,,,,
TTLS,T3,2023,XOF,313038000000.0,,,8319000000.0,,5308000000.0,,,,,,,,,
TTLS,T3,2022,XOF,357587000000.0,,,11265000000.0,,,,,,,,,,,
TTLS,T3,2021,XOF,285911000000.0,,,6330000000.0,,,,,,,,,,,
TTLS,T3,2020,XOF,289862000000.0,,,6948000000.0,,,,,,,,,,,
UNLC,An,2023,XOF,34682083000.0,1573553000.0,-740306000.0,833247000.0,970616000.0,640335000.0,23009563000.0,,,,,,,,
UNLC,An,2022,XOF,36174563000.0,-4253584000.0,-1267459000.0,-5521042000.0,-257587000.0,-6908362000.0,24484388000.0,,,,,,,,
UNLC,An,2021,XOF,46059379000.0,-13697340000.0,-778683000.0,-14476023000.0,16675863000.0,175000.0,35565021000.0,,,,,,,,
UNLC,An,2020,XOF,41393490000.0,-7172118000.0,-220242000.0,-7392365000.0,5017835000.0,-2409525000.0,48221668000.0,,,,,,,,
UNLC,An,2019,XOF,56379066000.0,-16285392000.0,-1632240000.0,-17917632000.0,-3939639000.0,-21857272000.0,60633338000.0,,,,,,,,
UNLC,An,2018,XOF,55517396000.0,-6659251000.0,-4695107000.0,,7312144000.0,-4077214000.0,69254000000.0,,,,,,,,
UNLC,An,2017,XOF,60003768000.0,-1644971000.0,-1965983000.0,,55389000.0,-3590565000.0,68060000000.0,,,,,,,,
UNLC,An,2016,XOF,57489135000.0,-7370420000.0,-1490196000.0,-8860617000.0,-1737716000.0,-10633332000.0,75558659000.0,,,,,,,,
UNLC,An,2015,XOF,55909256000.0,-5302366000.0,-1835909000.0,-7138274000.0,4561971000.0,-2611303000.0,60711541000.0,,,,,,,,
UNLC,S1,2018,XOF,30641347.0,-2097575.0,-2570767.0,,1157840.0,-3528002.0,,,,,,,,,
UNLC,S1,2017,XOF,31006652.0,-1696988.0,-1304299.0,-3001287.0,73443.0,-2945344.0,,,,,,,,,
UNLC,S1,2016,XOF,28992014.0,-2586966.0,-566147.0,-3153113.0,-1602036.0,-4772649.0,,,,,,,,,
UNLC,T1,2023,XOF,7814000000.0,,,78000000.0,,69000000.0,,,,,,,,,
UNLC,T1,2022,XOF,9200000000.0,,,655000000.0,,401000000.0,,,,,,,,,
UNLC,T1,2021,XOF,12249715000.0,123875000.0,-277899000.0,-154000000.0,-496000.0,-163271000.0,,,,,,,,,
UNLC,T1,2020,XOF,11511070000.0,259804000.0,-178133000.0,,0.0,61253000.0,,,,,,,,,
UNLC,T1,2019,XOF,13787205000.0,428038000.0,-702478000.0,,16094000.0,-267096000.0,,,,,,,,,
UNLC,T1,2018,XOF,15989405000.0,155859000.0,-2695715000.0,,6746000.0,-2541860000.0,,,,,,,,,
UNLC,T1,2017,XOF,15760771000.0,-1382163000.0,,,,-1556156000.0,,,,,,,,,
UNLC,T1,2016,XOF,14170864000.0,-1303564000.0,,,,-3179340000.0,,,,,,,,,
UNLC,T3,2018,XOF,42590963.0,-4810603.0,,,,-1133128.0,,,,,,,,,
UNLC,T3,2017,XOF,45389644.0,-1384840.0,,,,-3192457.0,,,,,,,,,
UNLC,T3,2016,XOF,42897822.0,-4295953.0,,,,-6558287.0,,,,,,,,,
UNXC,An,2024,XOF,27333349555.0,-2136021358.0,-23146043.0,-2159167401.0,5229499.0,-2188937902.0,34241097739.0,,,,,,,,
UNXC,An,2023,XOF,29686986976.0,-1828597291.0,-27118609.0,-1855715900.0,9695636.0,-2054070779.0,38556378909.0,,,,,,,,
UNXC,An,2022,XOF,36372536951.0,-1212860306.0,-102447036.0,,20632370.0,-1298674972.0,39705901306.0,,,,,,,,
UNXC,An,2021,XOF,38191193639.0,1984939431.0,14435110.0,,552300.0,1400692889.0,37292681535.0,,,,,,,,
UNXC,An,2020,XOF,34916710441.0,537047311.0,25269955.0,,-17244003.0,231265060.0,32742029278.0,,,,,,,,
UNXC,An,2019,XOF,40166658390.0,4318973894.0,2977436.0,4321951330.0,-2179710.0,3094074102.0,38293838977.0,,,,,,,,
UNXC,An,2018,XOF,38977247633.0,5511306420.0,-31486700.0,,900000.0,4197877975.0,35436275511.0,,,,,,,,
UNXC,An,2017,XOF,37667297908.0,5434823525.0,8845437.0,5443668962.0,5283212.0,4013814057.0,32294593278.0,,,,,,,,
UNXC,An,2016,XOF,37163772757.0,6427250452.0,-366223720.0,6061026732.0,-6646664.0,4087002631.0,29918909280.0,,,,,,,,
UNXC,An,2015,XOF,39395242707.0,7270927797.0,-1241198611.0,6029729186.0,6401669.0,4357587242.0,24324511919.0,,,,,,,,
UNXC,S1,2024,XOF,13967598566.0,-1855774915.0,-24563718.0,-1880338633.0,4740729.0,-1910597904.0,,,,,,,,,
UNXC,S1,2023,XOF,18075556478.0,229913491.0,-11962394.0,217951097.0,5565838.0,167637701.0,,,,,,,,,
UNXC,S1,2022,XOF,21553026662.0,1349155361.0,-53700852.0,1295454509.0,14482421.0,982452697.0,,,,,,,,,
UNXC,S1,2021,XOF,20549934531.0,1523295890.0,15003491.0,1538299381.0,32080.0,1153748596.0,,,,,,,,,
UNXC,S1,2020,XOF,16629360772.0,439534616.0,42923292.0,482457908.0,-10166788.0,352218340.0,,,,,,,,,
UNXC,S1,2019,XOF,20838332772.0,2085847656.0,-27358669.0,2058488987.0,121985.0,1506228567.0,,,,,,,,2058610972.0,
UNXC,S1,2018,XOF,20038481397.0,2864328524.0,-21747645.0,2842580879.0,900000.0,,,,,,,,,2843480879.0,
UNXC,S1,2017,XOF,19321563780.0,2594156101.0,-43402531.0,2550753570.0,5283212.0,,,,,,,,,2556036782.0,
UNXC,S1,2016,XOF,20048977476.0,3500086673.0,-467074472.0,3033012201.0,-2726204.0,,,,,,,,,3030285997.0,
UNXC,T1,2024,XOF,6885002326.0,-1188010673.0,-5696177.0,-1193706850.0,293263.0,-1228413587.0,,,,,,,,,
UNXC,T1,2023,XOF,9397016068.0,71554797.0,-7242975.0,64311822.0,0.0,48233867.0,,,,,,,,,
UNXC,T1,2022,XOF,11183125974.0,708402156.0,-12861367.0,695540789.0,7250000.0,527093092.0,,,,,,,,,
UNXC,T1,2021,XOF,10196137477.0,895790388.0,-5580815.0,890209573.0,0.0,667657180.0,,,,,,,,,
UNXC,T1,2020,XOF,8572503440.0,321737596.0,2927462.0,324665058.0,-10166788.0,236142147.0,,,,,,,,,
UNXC,T1,2019,XOF,10213607523.0,1070992272.0,-16888570.0,1054103702.0,121985.0,790669265.0,,,,,,,,1054225687.0,
UNXC,T1,2018,XOF,9105524695.0,873622246.0,-32140450.0,841481796.0,0.0,,,,,,,,,841481796.0,
UNXC,T1,2017,XOF,8969631612.0,577107239.0,-14148097.0,562959142.0,,,,,,,,,,562959142.0,
UNXC,T3,2024,XOF,19884358508.0,-2109485495.0,-25715440.0,-2135200935.0,5033991.0,-2165166944.0,,,,,,,,,
UNXC,T3,2023,XOF,23708665592.0,-832199875.0,-17772560.0,-849972435.0,5565838.0,-879406597.0,,,,,,,,,
UNXC,T3,2022,XOF,29250411566.0,452205631.0,-72546142.0,379659489.0,14482421.0,295606433.0,,,,,,,,,
UNXC,T3,2021,XOF,29068640887.0,2010017795.0,21619079.0,2031636874.0,992080.0,1524471715.0,,,,,,,,,
UNXC,T3,2020,XOF,26275302190.0,1107201773.0,45882020.0,1153083793.0,-13236034.0,868346819.0,,,,,,,,,
SIBC,S1,2025,XOF,,33494000000.0,,,,29414000000.0,1728349000000.0,,54302000000.0,34653000000.0,-1160000000.0,1044262000000.0,1409315000000.0,33498000000.0,
CBIBF,S1,2025,XOF,,,,,,33754000000.0,2797144000000.0,,65135000000.0,42494000000.0,-5595000000.0,1246095000000.0,1839143000000.0,36967000000.0,
ECOC,S1,2025,XOF,,,,,,28904000000.0,1901180000000.0,,62842000000.0,34679000000.0,-700000000.0,924920000000.0,1524628000000.0,33979000000.0,
BOAC,T1,2025,XOF,,,,,,10703000000.0,,,18392000000.0,12330000000.0,-157000000.0,444437000000.0,760296000000.0,12153000000.0,
CFAC,T1,2025,XOF,46161048347.0,4905673570.0,-194016688.0,4711656882.0,-55091264.0,3836406618.0,,,,,,,,4656565618.0,
ECOC,T1,2025,XOF,,,,,,13258000000.0,2052696000000.0,,29738000000.0,,-454000000.0,984547000000.0,1526362000000.0,15459000000.0,
NSBC,S1,2025,XOF,,,,,,16314000000.0,2709000000000.0,,50500000000.0,21800000000.0,-4200000000.0,1673000000000.0,1934000000000.0,,
SGBC,S1,2025,XOF,,,,,,53077000000.0,,,132010000000.0,80619000000.0,-18359000000.0,2417505000000.0,2934739000000.0,65711000000.0,
ETIT,S1,2025,XOF,,239574000000.0,,,,167593000000.0,,,671278000000.0,341544000000.0,-101970000000.0,,,239574000000.0,
ETIT,T1,2025,XOF,,,,,,74009000000.0,17522800000000.0,,311941000000.0,150942000000.0,-45215000000.0,,,105727000000.0,
LNBB,T1,2025,XOF,24189000000.0,2172000000.0,76000000.0,2248000000.0,,1573000000.0,,,,,,,,2248000000.0,
NSBC,T1,2025,XOF,,,,,,7138000000.0,2562434000000.0,,22402000000.0,,,1573747000000.0,1782582000000.0,7940000000.0,
SAFC,S1,2025,XOF,,,,,,226000000.0,80399000000.0,,2092000000.0,,-43000000.0,56838000000.0,8051000000.0,,
SAFC,T1,2025,XOF,,,,,,13000000.0,73586000000.0,,1080000000.0,,-89000000.0,51337000000.0,5978000000.0,,
SHEC,T1,2025,XOF,155873000000.0,3082000000.0,-827000000.0,2255000000.0,1000000.0,1323000000.0,,,,,,,,,
UNXC,S1,2025,XOF,15711008256.0,-314219541.0,-15823733.0,-330043274.0,9993559166.0,8216545331.0,,,,,,,,,
BICC,T1,2025,XOF,,,,,,8011000000.0,,,18130000000.0,,,547784000000.0,870535000000.0,9266000000.0,
BOAN,T1,2025,XOF,,,,,,1138000000.0,,,4781000000.0,1690000000.0,-429000000.0,,,1261000000.0,
CBIBF,T1,2025,XOF,,,,,,17626000000.0,,,28671000000.0,,,1259133000000.0,1714709000000.0,19073000000.0,
NEIC,T1,2025,XOF,48534243.0,-285395911.0,29219543.0,-25676368.0,,-189949576.0,,,,,,,,,
ORGT,T1,2025,XOF,,,,,,4797000000.0,,,51125000000.0,,,1622538000000.0,2923487000000.0,5787000000.0,
SCRC,T1,2025,XOF,25085603720.0,4530010449.0,-1238314274.0,3291696175.0,,3207625825.0,,,,,,,,,
SDCC,T1,2025,XOF,41642000000.0,1093000000.0,-179000000.0,915000000.0,,604000000.0,,,,,,,,,
SIBC,T1,2025,XOF,,15800000000.0,,,,13600000000.0,,,26500000000.0,,,1042000000000.0,1371000000000.0,,
SNTS,S1,2025,XOF,960200000000.0,334136000000.0,-4828000000.0,,,208100000000.0,,,,,,,,,458000000000.0
BOAM,T1,2025,XOF,,,,,,3021000000.0,,,8394000000.0,3257000000.0,,,,3103000000.0,
ONTBF,S1,2025,XOF,73806000000.0,12109000000.0,,10453000000.0,,7670000000.0,,,,,,,,,
ABJC,T1,2025,XOF,3175808000.0,,,451418000.0,,345949000.0,,,,,,,,,
BNBC,T1,2025,XOF,11207239000.0,,,21530000.0,,16148000.0,,,,,,,,,
BOAB,T1,2025,XOF,,,,,,4446000000.0,,,11081000000.0,,,,,4806000000.0,
BOABF,T1,2025,XOF,,,,,,5195000000.0,,,14223000000.0,,,,,5959000000.0,
BOAS,S1,2025,XOF,,,,,,11617000000.0,,,25366000000.0,,,,,13176000000.0,
BOAS,T1,2025,XOF,,,,,,5230000000.0,,,11776000000.0,,,,,5918000000.0,
CABC,T1,2025,XOF,5165000000.0,432000000.0,,,,211000000.0,,,,,,,,,
FTSC,T1,2025,XOF,5745000000.0,-78000000.0,,,,,,,,,,,,-144000000.0,
NTLC,T1,2025,XOF,54079129836.0,,,9487852888.0,,5479039619.0,,,,,,,,,
ONTBF,T1,2025,XOF,36173000000.0,,,5200000000.0,,3745000000.0,,,,,,,,,
ORAC,T1,2025,XOF,283600000000.0,,,,,38600000000.0,,,,,,,,,98700000000.0
PALC,T1,2025,XOF,67519358000.0,,,15417398000.0,,11562398000.0,,,,,,,,,
SDSC,T1,2025,XOF,23057029000.0,,,-144380000.0,,-193185000.0,,,,,,,,,
SGBC,T1,2025,XOF,,,,,,27081000000.0,,,66275000000.0,,,,,33862000000.0,
SMBC,T1,2025,XOF,54777463976.0,,,3995833572.0,,2714815384.0,,,,,,,,,
SNTS,T1,2025,XOF,471600000000.0,,,,,108400000000.0,,,,,,,,,221100000000.0
SOGC,T1,2025,XOF,31207467428.0,,,6974051149.0,,6018865928.0,,,,,,,,,
SPHC,T1,2025,XOF,94319000000.0,,,15763000000.0,,11804000000.0,,,,,,,,,
STBC,T1,2025,XOF,61423555000.0,12354560000.0,,,,9405856000.0,,,,,,,,,
TTLC,T1,2025,XOF,147983000000.0,,,3137000000.0,,2207000000.0,,,,,,,,,
TTLS,T1,2025,XOF,110814000000.0,,,2051000000.0,,1513000000.0,,,,,,,,,
UNXC,T1,2025,XOF,7844497968.0,,,-329388985.0,,8205765710.0,,,,,,,,,
